,Ensembl,Symbol,s28mo_C_F-s06mo_C_F_logFC,s28mo_C_F-s06mo_C_F_logCPM,s28mo_C_F-s06mo_C_F_LR,s28mo_C_F-s06mo_C_F_PValue,s28mo_C_F-s06mo_C_F_FDR,s28mo_C_F-s06mo_C_F_Status,Description
25,ENSMUSG00000000197,Nalcn,3.7144661238,-1.00419745,28.4019571313603,9.856561504e-8,7.94892923602e-6,UP,"sodium leak channel, non-selective"
3129,ENSMUSG00000023243,Kcnk5,2.2227287496,1.62471548,28.2810552497726,1.0491779549e-7,8.33178506695e-6,UP,"potassium channel, subfamily K, member 5"
5475,ENSMUSG00000029321,Slc10a6,1.9059025962,0.56157021,28.276046043531,1.0518965296e-7,8.33178506695e-6,UP,"solute carrier family 10 (sodium/bile acid cotransporter family), member 6"
6659,ENSMUSG00000032327,Stra6,3.2102454062,-0.27947569,28.267875185343,1.0563461387e-7,8.33178506695e-6,UP,stimulated by retinoic acid gene 6
6753,ENSMUSG00000032511,Scn5a,2.7977727709,0.85088587,28.2821370046381,1.0485917946e-7,8.33178506695e-6,UP,"sodium channel, voltage-gated, type V, alpha"
10221,ENSMUSG00000049241,Hcar1,2.6632370774,-0.20948963,28.1797798338956,1.1055349763e-7,8.67210633065e-6,UP,hydrocarboxylic acid receptor 1
5985,ENSMUSG00000030711,Sult1a1,0.8749855815,3.87697158,28.0432697475936,1.1863297326e-7,9.2553061478e-6,UP,"sulfotransferase family 1A, phenol-preferring, member 1"
7382,ENSMUSG00000034903,Cobll1,1.4014521735,3.64470064,27.779827410762,1.3593613737e-7,1.054790947023e-5,UP,Cobl-like 1
11268,ENSMUSG00000059182,Skap2,1.1604749355,2.68317099,27.4357183362384,1.624037787e-7,1.24937630641e-5,UP,src family associated phosphoprotein 2
13990,ENSMUSG00000109674,Gm45470,3.8708435049,-1.29061625,27.431552383873,1.627540016e-7,1.24937630641e-5,UP,predicted gene 45470
9154,ENSMUSG00000041773,Enc1,1.3983304948,1.70739606,27.4155919692247,1.6410277946e-7,1.25302946766e-5,UP,ectodermal-neural cortex 1
7445,ENSMUSG00000035184,Fam124a,1.3340347906,1.82833108,27.2523423617088,1.7855868112e-7,1.356195697098e-5,UP,"family with sequence similarity 124, member A"
2171,ENSMUSG00000020902,Ntn1,1.0357039925,3.46612226,27.1137775231635,1.9182593582e-7,1.44929542565e-5,UP,netrin 1
1895,ENSMUSG00000020340,Cyfip2,1.562845717,3.42892467,27.0868502344353,1.9451660733e-7,1.461929789671e-5,UP,cytoplasmic FMR1 interacting protein 2
6055,ENSMUSG00000030862,Cpxm2,1.4301703302,3.46861094,26.9163323633393,2.1245593034e-7,1.588440041733e-5,UP,carboxypeptidase X 2 (M14 family)
12269,ENSMUSG00000073489,Ifi204,1.7029222895,1.59436545,26.790376192082,2.2676382938e-7,1.686629414919e-5,UP,interferon activated gene 204
5020,ENSMUSG00000028369,Svep1,1.3429166926,3.23899276,26.6222207625599,2.4738214146e-7,1.830500330295e-5,UP,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
13034,ENSMUSG00000087408,Cers1,-1.0169434467,4.1738973,26.5748470875559,2.5352302692e-7,1.866319513559e-5,DOWN,ceramide synthase 1
4822,ENSMUSG00000027894,Slc6a17,2.2992404036,2.14095196,26.5030609858285,2.6312085699e-7,1.9270917868e-5,UP,"solute carrier family 6 (neurotransmitter transporter), member 17"
8815,ENSMUSG00000040339,Fam102b,1.1504235046,3.2039184,26.4757990259673,2.6686048e-7,1.94455948754e-5,UP,"family with sequence similarity 102, member B"
2624,ENSMUSG00000021998,Lcp1,1.3486426289,2.18087087,26.448456433308,2.7066467704e-7,1.962318908592e-5,UP,lymphocyte cytosolic protein 1
11026,ENSMUSG00000056569,Mpz,-2.0854866274,6.32588952,26.3360221611979,2.8688765132e-7,2.069483535028e-5,DOWN,myelin protein zero
11757,ENSMUSG00000064294,Aox3,3.4880923687,-0.61477828,26.2737329001272,2.9629121535e-7,2.126630198216e-5,UP,aldehyde oxidase 3
9228,ENSMUSG00000042115,Klhdc8a,2.2348139467,0.50266827,26.1831385957467,3.1052211741e-7,2.217684077364e-5,UP,kelch domain containing 8A
5159,ENSMUSG00000028654,Mycl,3.8336453917,0.07056587,26.0420818661053,3.3405606411e-7,2.373947920996e-5,UP,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived
3651,ENSMUSG00000025006,Sorbs1,1.0537699644,6.47898934,26.0033366336274,3.4082779842e-7,2.410139431695e-5,UP,sorbin and SH3 domain containing 1
7369,ENSMUSG00000034858,Fam214a,0.8719160983,5.69320748,25.9884620880608,3.4346391497e-7,2.416874754666e-5,UP,"family with sequence similarity 214, member A"
4437,ENSMUSG00000026938,Fcna,2.1581807459,0.86723849,25.8766919498534,3.6393715553e-7,2.548447740332e-5,UP,ficolin A
9643,ENSMUSG00000044786,Zfp36,1.0811558119,3.71498902,25.866808213172,3.6580542561e-7,2.549095575066e-5,UP,zinc finger protein 36
4919,ENSMUSG00000028108,Ecm1,1.1296264573,3.88627542,25.8125583714102,3.7623252273e-7,2.609090755461e-5,UP,extracellular matrix protein 1
481,ENSMUSG00000003528,Slc25a1,3.3534174492,3.95069255,25.7545812964782,3.8770560865e-7,2.67572789047e-5,UP,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1"
3935,ENSMUSG00000025764,Jade1,-0.7413701765,5.06727773,25.6109633488054,4.1765966745e-7,2.868662452784e-5,DOWN,jade family PHD finger 1
7424,ENSMUSG00000035105,Egln3,1.4464042312,6.58617093,25.5596250984959,4.2892107774e-7,2.931981938567e-5,UP,egl-9 family hypoxia-inducible factor 3
2221,ENSMUSG00000021025,Nfkbia,0.8439902128,4.4755558,25.5431594196578,4.3259702624e-7,2.943094934449e-5,UP,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
13027,ENSMUSG00000087382,Ctcflos,2.1176985704,-0.04225247,25.4847154329971,4.4590147154e-7,3.01929982266e-5,UP,"CCCTC-binding factor (zinc finger protein)-like, opposite strand"
11450,ENSMUSG00000061100,Retnla,1.1491276025,2.3868818,25.4533408711405,4.5321214152e-7,3.054394503089e-5,UP,resistin like alpha
10837,ENSMUSG00000054641,Mmrn1,1.8739412573,1.21362278,25.4319675565988,4.5826108848e-7,3.073989684698e-5,UP,multimerin 1
6297,ENSMUSG00000031530,Dusp4,1.4140726691,1.49898527,25.4154949339144,4.6219080668e-7,3.085929781346e-5,UP,dual specificity phosphatase 4
902,ENSMUSG00000008136,Fhl2,1.5313642935,1.62900254,25.3959490203335,4.6689754127e-7,3.102923243085e-5,UP,four and a half LIM domains 2
2641,ENSMUSG00000022032,Scara5,0.9992584796,4.41131471,25.2887120827423,4.9358888302e-7,3.265192818331e-5,UP,"scavenger receptor class A, member 5"
11945,ENSMUSG00000068551,Zfp467,-0.9856717969,4.06914529,25.2318035638742,5.0836938032e-7,3.347542410377e-5,DOWN,zinc finger protein 467
12270,ENSMUSG00000073490,Ifi207,1.4398986189,1.96301647,25.1698645651437,5.2496119992e-7,3.441012796799e-5,UP,interferon activated gene 207
3490,ENSMUSG00000024621,Csf1r,0.9899051959,4.01961038,25.0822642127274,5.4935816307e-7,3.584562014084e-5,UP,colony stimulating factor 1 receptor
3499,ENSMUSG00000024659,Anxa1,1.2006667179,3.75176514,25.0576891678643,5.5640434925e-7,3.614110603429e-5,UP,annexin A1
6226,ENSMUSG00000031375,Bgn,1.1575095712,5.38136092,25.0116258733963,5.6985668931e-7,3.684816565356e-5,UP,biglycan
79,ENSMUSG00000000686,Abhd15,2.4703972834,0.47707203,24.9884784058061,5.7673930273e-7,3.685086496996e-5,UP,abhydrolase domain containing 15
1904,ENSMUSG00000020363,Gfpt2,1.4930854517,2.73137521,24.9856040144029,5.7759976441e-7,3.685086496996e-5,UP,glutamine fructose-6-phosphate transaminase 2
9605,ENSMUSG00000044499,Hs3st5,-1.0374010227,2.72488741,24.9882035886992,5.7682151484e-7,3.685086496996e-5,DOWN,heparan sulfate (glucosamine) 3-O-sulfotransferase 5
10455,ENSMUSG00000051225,Fam83a,3.2085451143,-1.07663179,24.8774812321609,6.1091895117e-7,3.880416612419e-5,UP,"family with sequence similarity 83, member A"
114,ENSMUSG00000000957,Mmp14,0.9359292508,3.11822032,24.8640977797814,6.1517504306e-7,3.890236891245e-5,UP,matrix metallopeptidase 14 (membrane-inserted)
8306,ENSMUSG00000038521,C1s1,0.9373273949,4.62009768,24.7809985981416,6.4227506778e-7,4.041537470696e-5,UP,"complement component 1, s subcomponent 1"
8886,ENSMUSG00000040612,Ildr2,1.5794041654,1.48576526,24.7697189371065,6.4604467381e-7,4.041537470696e-5,UP,immunoglobulin-like domain containing receptor 2
9676,ENSMUSG00000045045,Lrfn4,-2.1094719851,3.40962446,24.7652421662283,6.4754693017e-7,4.041537470696e-5,DOWN,leucine rich repeat and fibronectin type III domain containing 4
5238,ENSMUSG00000028834,Trim63,1.2511676718,8.84728261,24.7512335719521,6.5227041665e-7,4.053394732082e-5,UP,tripartite motif-containing 63
7875,ENSMUSG00000037035,Inhbb,1.5475890662,1.56285914,24.7399744180727,6.5609186312e-7,4.055341818621e-5,UP,inhibin beta-B
10753,ENSMUSG00000053825,Ppfia2,1.4714064205,1.58692085,24.7336922877957,6.582338166e-7,4.055341818621e-5,UP,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), al"
3043,ENSMUSG00000022951,Rcan1,0.996606741,6.52426168,24.7050040431523,6.6810482053e-7,4.098566110601e-5,UP,regulator of calcineurin 1
10543,ENSMUSG00000051980,Casr,1.083991123,4.20301604,24.6831492199347,6.7572407899e-7,4.127667725105e-5,UP,calcium-sensing receptor
8732,ENSMUSG00000040016,Ptger3,2.7216754682,0.9459179,24.6312487831946,6.9416912359e-7,4.222371936103e-5,UP,prostaglandin E receptor 3 (subtype EP3)
9564,ENSMUSG00000044197,Gpr146,-0.7495489745,5.50808331,24.5531670201438,7.2287433712e-7,4.378422409038e-5,DOWN,G protein-coupled receptor 146
1225,ENSMUSG00000015354,Pcolce2,1.2332006191,2.72306462,24.459070824972,7.5905298012e-7,4.57823761749e-5,UP,procollagen C-endopeptidase enhancer 2
2785,ENSMUSG00000022371,Col14a1,1.4483914697,3.14058239,24.4385458279217,7.6718269135e-7,4.607911102271e-5,UP,"collagen, type XIV, alpha 1"
2145,ENSMUSG00000020848,Doc2b,2.575180989,0.00383789,24.3841341311023,7.8915956744e-7,4.72016066278e-5,UP,"double C2, beta"
1570,ENSMUSG00000019122,Ccl9,1.6496641164,1.73104822,24.3181604189261,8.1665485308e-7,4.864348720374e-5,UP,chemokine (C-C motif) ligand 9
7514,ENSMUSG00000035493,Tgfbi,1.0545226542,4.02705586,24.3040456079252,8.226609846e-7,4.879875385936e-5,UP,"transforming growth factor, beta induced"
1564,ENSMUSG00000019066,Rab3d,1.1012993011,2.63144979,24.2466328721946,8.4755121579e-7,5.006830330332e-5,UP,"RAB3D, member RAS oncogene family"
7836,ENSMUSG00000036905,C1qb,1.6738937447,3.23421627,24.1453305618625,8.9332508446e-7,5.255607208005e-5,UP,"complement component 1, q subcomponent, beta polypeptide"
4682,ENSMUSG00000027550,Lrrcc1,0.8374073655,3.43828246,24.0312391265826,9.4785309543e-7,5.553645381596e-5,UP,leucine rich repeat and coiled-coil domain containing 1
277,ENSMUSG00000002020,Ltbp2,2.6745004419,-0.30800062,23.998669690017,9.6402285492e-7,5.625426049747e-5,UP,latent transforming growth factor beta binding protein 2
7691,ENSMUSG00000036304,Zdhhc23,1.4026709407,4.58903334,23.9868401025404,9.6996413146e-7,5.637180205346e-5,UP,"zinc finger, DHHC domain containing 23"
1587,ENSMUSG00000019278,Dpep1,1.1353628491,3.56425406,23.7396842564405,1.10284896833e-6,6.383627798575e-5,UP,dipeptidase 1
196,ENSMUSG00000001473,Tubb6,0.9640425618,4.57115606,23.7191702363241,1.1146668499e-6,6.426121538302e-5,UP,"tubulin, beta 6 class V"
57,ENSMUSG00000000440,Pparg,1.3948359431,2.26737193,23.6895677158518,1.13194473394e-6,6.499626662313e-5,UP,peroxisome proliferator activated receptor gamma
3681,ENSMUSG00000025085,Ablim1,0.8728707421,6.19915291,23.6730135611731,1.1417236072e-6,6.529658319295e-5,UP,actin-binding LIM protein 1
249,ENSMUSG00000001865,Cpa3,1.6015797432,1.31810058,23.5226094455335,1.23454451638e-6,6.977120682192e-5,UP,"carboxypeptidase A3, mast cell"
2373,ENSMUSG00000021388,Aspn,1.0026512004,3.25233002,23.5245167236051,1.2333213213e-6,6.977120682192e-5,UP,asporin
3163,ENSMUSG00000023800,Tiam2,0.962960733,3.23081674,23.5312592697536,1.22900685798e-6,6.977120682192e-5,UP,T cell lymphoma invasion and metastasis 2
11357,ENSMUSG00000060036,Rpl3,0.7586343022,5.95647743,23.5001461468501,1.24904278786e-6,7.031376164614e-5,UP,ribosomal protein L3
10900,ENSMUSG00000055301,Adh7,2.793301926,-0.93504894,23.4324210398891,1.29379572066e-6,7.254858425853e-5,UP,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
3388,ENSMUSG00000024371,C2,1.690012328,1.21514604,23.319911701143,1.37172567811e-6,7.661915217629e-5,UP,complement component 2 (within H-2S)
13235,ENSMUSG00000092220,Gm20528,3.1014150508,-1.15307361,23.0710182421339,1.56126386309e-6,8.686799517349e-5,UP,predicted gene 20528
12815,ENSMUSG00000084939,Gm830,2.3151048871,1.25785376,23.0197983813111,1.60341627118e-6,8.886888252048e-5,UP,predicted gene 830
3178,ENSMUSG00000023885,Thbs2,1.461026623,3.68875239,23.0081924091894,1.61312518487e-6,8.90631231878e-5,UP,thrombospondin 2
5320,ENSMUSG00000028989,Angptl7,2.2726649586,5.06447587,22.9968494408836,1.62267106e-6,8.924690830044e-5,UP,angiopoietin-like 7
12254,ENSMUSG00000073421,H2-Ab1,0.9330353131,3.2534147,22.9796689352072,1.63723763227e-6,8.970437485222e-5,UP,"histocompatibility 2, class II antigen A, beta 1"
6888,ENSMUSG00000032925,Itgbl1,1.9391367415,2.5137371,22.9262331416676,1.68338715252e-6,9.188221511224e-5,UP,"integrin, beta-like 1"
9590,ENSMUSG00000044405,Adig,1.9498783229,1.55632842,22.9074213900253,1.69994248832e-6,9.243437280291e-5,UP,adipogenin
8477,ENSMUSG00000039081,Zfp503,-0.8644420245,4.38453049,22.7804220186967,1.81606368556e-6,9.837582719371e-5,DOWN,zinc finger protein 503
10598,ENSMUSG00000052430,Bmpr1b,0.8268489444,3.51925222,22.7469097059014,1.84801080359e-6,9.973005671278e-5,UP,"bone morphogenetic protein receptor, type 1B"
8456,ENSMUSG00000039005,Tlr4,1.4463608225,2.34943711,22.7288827095188,1.86542841026e-6,1.0029297688902e-4,UP,toll-like receptor 4
13210,ENSMUSG00000091712,Sec14l5,-1.0884331342,4.79796164,22.7069481725013,1.88684370328e-6,1.0106582597256e-4,DOWN,SEC14-like lipid binding 5
2942,ENSMUSG00000022707,Gbe1,0.9237316244,6.19783308,22.6778461431025,1.91563796256e-6,1.0184808500976e-4,UP,"glucan (1,4-alpha-), branching enzyme 1"
7493,ENSMUSG00000035376,Hacd2,1.8891509597,1.97168896,22.6808519980775,1.91264359738e-6,1.0184808500976e-4,UP,3-hydroxyacyl-CoA dehydratase 2
7905,ENSMUSG00000037169,Mycn,-2.471114502,0.19839184,22.6509050872563,1.94268687189e-6,1.0290505552067e-4,DOWN,"v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived"
12508,ENSMUSG00000078234,Klhdc7a,2.1955404155,1.38847001,22.5816795277354,2.01395971517e-6,1.0628820482135e-4,UP,kelch domain containing 7A
1731,ENSMUSG00000020017,Hal,1.7504941719,1.16829208,22.5107312173199,2.08972914678e-6,1.098830106303e-4,UP,histidine ammonia lyase
1552,ENSMUSG00000018927,Ccl6,1.8284695303,2.46627641,22.414890979415,2.19664299014e-6,1.1508324862623e-4,UP,chemokine (C-C motif) ligand 6
12548,ENSMUSG00000078670,Fam174b,1.7322139842,1.08348663,22.3735209069655,2.24447261338e-6,1.1716147041873e-4,UP,"family with sequence similarity 174, member B"
5757,ENSMUSG00000030087,Klf15,0.983816653,5.93476985,22.3566016192834,2.26433343296e-6,1.1734478855682e-4,UP,Kruppel-like factor 15
8176,ENSMUSG00000038147,Cd84,2.1744571273,-0.14234767,22.3597664999092,2.26060495823e-6,1.1734478855682e-4,UP,CD84 antigen
12065,ENSMUSG00000070509,Rgma,-0.7344985931,4.88329615,22.2451378432623,2.39965660448e-6,1.2391032574572e-4,DOWN,repulsive guidance molecule family member A
10240,ENSMUSG00000049382,Krt8,2.762134226,1.52839739,22.2329444843963,2.41494386614e-6,1.2425275698404e-4,UP,keratin 8
5902,ENSMUSG00000030513,Pcsk6,1.023856556,4.4475685,22.1156677852356,2.56706011017e-6,1.3160767100557e-4,UP,proprotein convertase subtilisin/kexin type 6
8324,ENSMUSG00000038550,Ciart,-1.7544497332,1.69330873,22.0739232661135,2.62349520934e-6,1.3402232644196e-4,DOWN,circadian associated repressor of transcription
8573,ENSMUSG00000039384,Dusp10,-1.0567877084,4.2046335,21.9096234210788,2.85797108404e-6,1.4548288975687e-4,DOWN,dual specificity phosphatase 10
9144,ENSMUSG00000041736,Tspo,0.7801957553,4.73811244,21.8825731263342,2.89854295226e-6,1.4702679886823e-4,UP,translocator protein
7740,ENSMUSG00000036528,Ppfibp2,0.7962648376,4.61098329,21.860079963211,2.93271943249e-6,1.4823657554041e-4,UP,"PTPRF interacting protein, binding protein 2 (liprin beta 2)"
9543,ENSMUSG00000044042,Fmn1,2.5520940716,-0.93474873,21.8336127662273,2.97345227384e-6,1.4976809610894e-4,UP,formin 1
352,ENSMUSG00000002602,Axl,0.954143589,5.17855599,21.8244977966605,2.98761116046e-6,1.4995509863116e-4,UP,AXL receptor tyrosine kinase
4808,ENSMUSG00000027864,Ptgfrn,0.8474333215,3.85248709,21.767136999502,3.0782790268399998e-06,1.5343297024411e-4,UP,prostaglandin F2 receptor negative regulator
10865,ENSMUSG00000054871,Tmem158,1.4093823666,1.60295207,21.768660858468,3.07583499194e-6,1.5343297024411e-4,UP,transmembrane protein 158
10892,ENSMUSG00000055172,C1ra,1.062678054,3.5176113,21.7297770398705,3.13881196259e-6,1.5590880873014e-4,UP,"complement component 1, r subcomponent A"
5758,ENSMUSG00000030088,Aldh1l1,1.0276578472,2.86052995,21.6713448882586,3.23589123021e-6,1.6017661589561e-4,UP,"aldehyde dehydrogenase 1 family, member L1"
9813,ENSMUSG00000046157,Tmem229b,1.1580701252,2.72374924,21.603827090385,3.35182354146e-6,1.6534510975149e-4,UP,transmembrane protein 229B
14263,ENSMUSG00000117050,1700023B13Rik,2.3383469955,-0.56069097,21.569860090387,3.41171362167e-6,1.6772311314784e-4,UP,RIKEN cDNA 1700023B13 gene
9123,ENSMUSG00000041653,Pnpla3,1.5000072633,1.57450486,21.5628176012348,3.42426459218e-6,1.6776559119736e-4,UP,patatin-like phospholipase domain containing 3
8183,ENSMUSG00000038168,P3h2,1.079454857,2.38242843,21.5364389711526,3.47168917796e-6,1.6893592593091e-4,UP,prolyl 3-hydroxylase 2
10775,ENSMUSG00000054013,Tmem179,2.4750555206,-0.46073325,21.5403452525347,3.46462495164e-6,1.6893592593091e-4,UP,transmembrane protein 179
871,ENSMUSG00000007659,Bcl2l1,0.7584857904,4.20686404,21.4008175025955,3.72612278251e-6,1.8070436669937e-4,UP,BCL2-like 1
5797,ENSMUSG00000030208,Emp1,1.0964971234,4.78430095,21.34867288579,3.82885712848e-6,1.8506142787676e-4,UP,epithelial membrane protein 1
11405,ENSMUSG00000060586,H2-Eb1,0.9523664373,3.58062676,21.3376827164286,3.85086982967e-6,1.8550079330522e-4,UP,"histocompatibility 2, class II antigen E beta"
5375,ENSMUSG00000029096,Htra3,0.6815927989,5.35632674,21.3009342413076,3.92540144593e-6,1.8845865470381e-4,UP,HtrA serine peptidase 3
665,ENSMUSG00000005413,Hmox1,1.0185901215,2.92826,21.286984980771,3.95407024026e-6,1.8920226099671e-4,UP,heme oxygenase 1
5193,ENSMUSG00000028713,Cyp4b1,1.1392614438,2.37947083,21.2783121585755,3.97200062586e-6,1.8942880061213e-4,UP,"cytochrome P450, family 4, subfamily b, polypeptide 1"
3592,ENSMUSG00000024892,Pcx,-0.8471506498,8.15640629,21.1855348855155,4.16899156568e-6,1.9816514544852e-4,DOWN,pyruvate carboxylase
2808,ENSMUSG00000022425,Enpp2,0.7853088733,3.77739556,21.1599605607806,4.22499635096e-6,2.0016443108291e-4,UP,ectonucleotide pyrophosphatase/phosphodiesterase 2
11100,ENSMUSG00000057280,Musk,0.7497400759,3.97480658,21.1400445774617,4.2691324433e-6,2.0159011915664e-4,UP,"muscle, skeletal, receptor tyrosine kinase"
5816,ENSMUSG00000030256,Bhlhe41,-1.0369146038,5.60208704,21.1069984539716,4.34338962315e-6,2.0442412472253e-4,DOWN,"basic helix-loop-helix family, member e41"
1213,ENSMUSG00000015243,Abca1,0.9908883009,4.85524021,21.0966844415755,4.36683036855e-6,2.0485571875997e-4,UP,"ATP-binding cassette, sub-family A (ABC1), member 1"
10687,ENSMUSG00000053198,Prx,-1.6618778183,4.59478077,21.0413008553147,4.49488960802e-6,2.1017635284435e-4,DOWN,periaxin
10898,ENSMUSG00000055254,Ntrk2,1.240019842,2.86949062,21.0108409342129,4.5669192274e-6,2.1285105684868e-4,UP,"neurotrophic tyrosine kinase, receptor, type 2"
3923,ENSMUSG00000025735,Rhbdl1,-0.8255010365,4.99207982,20.9821725625325,4.63577021224e-6,2.1536078121949e-4,DOWN,rhomboid like 1
2263,ENSMUSG00000021120,Pigh,1.1896588589,1.71573171,20.9395257811372,4.7401245227e-6,2.1949834684989e-4,UP,"phosphatidylinositol glycan anchor biosynthesis, class H"
2524,ENSMUSG00000021765,Fst,0.9457280176,2.57112087,20.9181546113617,4.79330205158e-6,2.212471091658e-4,UP,follistatin
5845,ENSMUSG00000030317,Timp4,0.6833104805,5.26560229,20.8926102583122,4.85764975526e-6,2.2328265650692e-4,UP,tissue inhibitor of metalloproteinase 4
8189,ENSMUSG00000038178,Slc43a2,0.8446403155,5.41809912,20.8883322577008,4.86851072704e-6,2.2328265650692e-4,UP,"solute carrier family 43, member 2"
5304,ENSMUSG00000028961,Pgd,0.7065834127,4.37696748,20.8621035422065,4.93563491424e-6,2.2564025221019e-4,UP,phosphogluconate dehydrogenase
4802,ENSMUSG00000027848,Olfml3,1.3396312939,2.345377,20.853864872619,4.95691030771e-6,2.2589348402285e-4,UP,olfactomedin-like 3
2603,ENSMUSG00000021957,Tkt,2.0573331979,5.24641382,20.7814508840451,5.14791577364e-6,2.3385547762859e-4,UP,transketolase
2357,ENSMUSG00000021356,Irf4,3.634963648,2.07868368,20.7703059618072,5.17796154464e-6,2.3447835322814e-4,UP,interferon regulatory factor 4
6026,ENSMUSG00000030787,Lyve1,1.3786461033,2.43843517,20.7581158344366,5.21102667416e-6,2.352336097723e-4,UP,lymphatic vessel endothelial hyaluronan receptor 1
9848,ENSMUSG00000046447,Camk2n1,1.045497511,2.9225205,20.743307193258,5.25147961703e-6,2.3631658276637e-4,UP,calcium/calmodulin-dependent protein kinase II inhibitor 1
8771,ENSMUSG00000040181,Fmo1,1.0204410056,4.24907247,20.6208804952444,5.59821979681e-6,2.5113264119782e-4,UP,flavin containing monooxygenase 1
13632,ENSMUSG00000100980,Gm29100,2.0918556549,-0.44353846,20.5345523970155,5.85644969767e-6,2.6189824115302e-4,UP,predicted gene 29100
7331,ENSMUSG00000034714,Ttyh2,-0.8382675419,3.87299875,20.5156953448193,5.91442843243e-6,2.6366962778737e-4,DOWN,tweety family member 2
4895,ENSMUSG00000028064,Sema4a,1.4904050324,1.43925609,20.4966512900494,5.97356689499e-6,2.6548158754677e-4,UP,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (se"
