,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
10291,ENSMUSG00000050069,Grem2,1.917885041,2.71360300,23.0461391451250,0.000001581597952440010544414403410862224319544111494906246662139892578125000000000,0.00019842117469997394563208104045770596712827682495117187500000000000000000000,UP,"gremlin 2, DAN family BMP antagonist"
8514,ENSMUSG00000039304,Tnfsf10,0.862927402,3.51881496,22.9438135883074,0.000001668061645203716989726574169983219775303950882516801357269287109375000000000,0.00020566049698020309071701261505182856126339174807071685791015625000000000000,UP,"tumor necrosis factor (ligand) superfamily, member 10"
9884,ENSMUSG00000046949,Nqo2,0.702933863,4.32245421,22.9455298078728,0.000001666573073184290973804740770836119168052391614764928817749023437500000000000,0.00020566049698020309071701261505182856126339174807071685791015625000000000000,UP,N-ribosyldihydronicotinamide quinone reductase 2
6340,ENSMUSG00000031666,Rbl2,-0.719298653,6.20684177,22.8572898441862,0.000001744862807816341859811284931147667975892545655369758605957031250000000000000,0.00021098476291866479132887379766003732584067620337009429931640625000000000000,DOWN,RB transcriptional corepressor like 2
7668,ENSMUSG00000036334,Igsf10,1.099964711,2.00333438,22.8456062723231,0.000001755501803056992657042323195681898795328379492275416851043701171875000000000,0.00021098476291866479132887379766003732584067620337009429931640625000000000000,UP,"immunoglobulin superfamily, member 10"
10835,ENSMUSG00000055003,Lrtm2,2.008526173,0.35300710,22.8589791247527,0.000001743329919064157350588450262618422925697814207524061203002929687500000000000,0.00021098476291866479132887379766003732584067620337009429931640625000000000000,UP,leucine-rich repeats and transmembrane domains 2
4168,ENSMUSG00000026389,Steap3,0.784161963,4.86387176,22.7053424879328,0.000001888421030491478634332348611468699317583741503767669200897216796875000000000,0.00022506831315074273024492979011768056807341054081916809082031250000000000000,UP,STEAP family member 3
9508,ENSMUSG00000044068,Zrsr1,-0.674555065,4.86417818,22.6079915407185,0.000001986565631379863056333104354145291381428251042962074279785156250000000000000,0.00023480877404954381376493699473684273471008054912090301513671875000000000000,DOWN,"zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1"
3385,ENSMUSG00000024413,Npc1,-0.850897568,5.83450881,22.4712894546596,0.000002133081109362494882881805188801216388583270600065588951110839843750000000000,0.00024802704086262117744859923007538782258052378892898559570312500000000000000,DOWN,NPC intracellular cholesterol transporter 1
10903,ENSMUSG00000055782,Abcd2,0.651898812,5.70475349,22.4782003680703,0.000002125420390585715310486410872803375582407170441001653671264648437500000000000,0.00024802704086262117744859923007538782258052378892898559570312500000000000000,UP,"ATP-binding cassette, sub-family D (ALD), member 2"
7632,ENSMUSG00000036181,H1f2,-0.846213173,7.74449968,22.4261346692583,0.000002183821329513925309370129396180360004109388682991266250610351562500000000000,0.00025187913431216256638159323166803460480878129601478576660156250000000000000,DOWN,"H1.2 linker histone, cluster member"
7576,ENSMUSG00000035934,Pknox2,0.673112360,4.68964378,22.3877733181054,0.000002227877992948720189297136945461019763570220675319433212280273437500000000000,0.00025490488844122073620532265003646443801699206233024597167968750000000000000,UP,Pbx/knotted 1 homeobox 2
1429,ENSMUSG00000018143,Mafk,-0.816372169,4.86832592,22.0974160084887,0.000002591583577861691198074073003154715877371927490457892417907714843750000000000,0.00029416530421093577954069764324174229841446503996849060058593750000000000000,DOWN,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"
10368,ENSMUSG00000050777,Tmem37,-0.703483809,5.28379188,22.0575352200116,0.000002645989236149641154701751821765043359846458770334720611572265625000000000000,0.00029797589020009584027254279092744582158047705888748168945312500000000000000,DOWN,transmembrane protein 37
6949,ENSMUSG00000033306,Lpp,0.750112202,3.85376524,21.9628514475241,0.000002779792105716063969851397849608609647020784905180335044860839843750000000000,0.00030648908770495323023244638172002396458992734551429748535156250000000000000,UP,LIM domain containing preferred translocation partner in lipoma
9713,ENSMUSG00000045664,Cdc42ep2,0.872649437,3.71996312,21.9746945177367,0.000002762691412129286885050087965720599925134592922404408454895019531250000000000,0.00030648908770495323023244638172002396458992734551429748535156250000000000000,UP,CDC42 effector protein (Rho GTPase binding) 2
12296,ENSMUSG00000074064,Mlycd,-0.948295180,7.21381447,21.9586564988251,0.000002785874800842114166414108938907290280440065544098615646362304687500000000000,0.00030648908770495323023244638172002396458992734551429748535156250000000000000,DOWN,malonyl-CoA decarboxylase
9276,ENSMUSG00000042485,Mustn1,-0.961912654,5.85364493,21.8765245284745,0.000002907693816593206539175640173988668379934097174555063247680664062500000000000,0.00031744913713676367172239478620099362160544842481613159179687500000000000000,DOWN,"musculoskeletal, embryonic nuclear protein 1"
10913,ENSMUSG00000055866,Per2,0.741363452,4.13634185,21.8234560474005,0.000002989233680060085865550336195473057898652768926694989204406738281250000000000,0.00032304889134913056030970479604036427190294489264488220214843750000000000000,UP,period circadian clock 2
13530,ENSMUSG00000099137,Gm10603,-1.644300845,0.33155664,21.8138987586016,0.000003004160435563862333892661340972729533405072288587689399719238281250000000000,0.00032304889134913056030970479604036427190294489264488220214843750000000000000,DOWN,predicted gene 10603
7780,ENSMUSG00000036833,Pnpla7,-0.640769191,5.89934793,21.7794806242075,0.000003058537652636776734066999944294806823563703801482915878295898437500000000000,0.00032644183214933719053979510604790448269341140985488891601562500000000000000,DOWN,patatin-like phospholipase domain containing 7
7583,ENSMUSG00000035954,Dock4,0.700767825,4.02674517,21.6622529514017,0.000003251265125032645199424112189556801411072228802368044853210449218750000000000,0.00034444143569049547265806254792153140442678704857826232910156250000000000000,UP,dedicator of cytokinesis 4
3116,ENSMUSG00000023277,Twf2,-1.026962401,7.54196487,21.4978580330916,0.000003542241037187697250018759628775733006023074267432093620300292968750000000000,0.00037250831848425325744725289389691624819533899426460266113281250000000000000,DOWN,twinfilin actin binding protein 2
12472,ENSMUSG00000077450,Rab11b,-0.707520277,6.51898474,21.3174928297156,0.000003891640538969796421627997395908948874421184882521629333496093750000000000000,0.00040626454736019003552080497421172822214430198073387145996093750000000000000,DOWN,"RAB11B, member RAS oncogene family"
8807,ENSMUSG00000040447,Spns2,-0.941077722,6.62348876,21.1921155804955,0.000004154701518426785181083843445648540182446595281362533569335937500000000000000,0.00043058363127927452157495125106834166217595338821411132812500000000000000000,DOWN,spinster homolog 2
6718,ENSMUSG00000032501,Trib1,0.823010288,3.77739706,21.0260390216790,0.000004530836141928862698363255495648260762209247332066297531127929687500000000000,0.00046618718346666618984608376763389969710260629653930664062500000000000000000,UP,tribbles pseudokinase 1
5185,ENSMUSG00000028776,Tinagl1,-0.658023020,4.64015302,20.9825370483630,0.000004634888345132622329721177462102943422905809711664915084838867187500000000000,0.00047348695080061972782076162857833878661040216684341430664062500000000000000,DOWN,tubulointerstitial nephritis antigen-like 1
10999,ENSMUSG00000056698,Elmod3,-0.924874470,3.68704897,20.9584741733890,0.000004693470936953423316301010209672384121404320467263460159301757812500000000000,0.00047607107333551669861582134046784631209447979927062988281250000000000000000,DOWN,ELMO/CED-12 domain containing 3
1985,ENSMUSG00000020546,Stxbp4,0.935670705,4.46155961,20.7606293161141,0.000005204191678696806322001328082293980514805298298597335815429687500000000000000,0.00052415739006142058470372191436581488233059644699096679687500000000000000000,UP,syntaxin binding protein 4
8668,ENSMUSG00000039936,Pik3cd,0.802613533,3.78579967,20.7432251548147,0.000005251704598054265165046720909014510425549815408885478973388671875000000000000,0.00052524391021938532288920731261328000982757657766342163085937500000000000000,UP,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
2782,ENSMUSG00000022416,Cacna1i,-2.342202357,-0.00672900,20.6974372800851,0.000005378794169670756483844168555075171411772316787391901016235351562500000000000,0.00053421884871271635777945085976625705370679497718811035156250000000000000000,DOWN,"calcium channel, voltage-dependent, alpha 1I subunit"
1200,ENSMUSG00000015243,Abca1,-0.725427162,4.98538062,20.5295872707136,0.000005871660138738742399852621467459812265587970614433288574218750000000000000000,0.00057914816071890685717643565411094641603995114564895629882812500000000000000,DOWN,"ATP-binding cassette, sub-family A (ABC1), member 1"
7505,ENSMUSG00000035606,Ky,1.085139722,7.78301977,20.4154045962118,0.000006232607637330911116557013995631564284849446266889572143554687500000000000000,0.00060638608455174623779182496718931361101567745208740234375000000000000000000,UP,kyphoscoliosis peptidase
10137,ENSMUSG00000048852,Gm12185,2.932092209,-0.19578216,20.4278601025570,0.000006192175576154681877955911206701244964278885163366794586181640625000000000000,0.00060638608455174623779182496718931361101567745208740234375000000000000000000,UP,predicted gene 12185
3715,ENSMUSG00000025203,Scd2,0.773910221,4.37479190,20.3749106135038,0.000006365896242254339463617716227128440209526161197572946548461914062500000000000,0.00061104059098470841354666660549810330849140882492065429687500000000000000000,UP,stearoyl-Coenzyme A desaturase 2
9942,ENSMUSG00000047407,Tgif1,-1.033637156,2.36912938,20.3766510176061,0.000006360109175889124798468788474226087714669120032340288162231445312500000000000,0.00061104059098470841354666660549810330849140882492065429687500000000000000000,DOWN,TGFB-induced factor homeobox 1
9658,ENSMUSG00000045193,Cirbp,-0.736703265,5.49097879,20.2613243716564,0.000006755241995518404607217691909548662465567758772522211074829101562500000000000,0.00064408980679936151010622769064184467424638569355010986328125000000000000000,DOWN,cold inducible RNA binding protein
7151,ENSMUSG00000034168,Irf2bpl,0.654612939,5.15277590,20.1843683158890,0.000007032526803014902629822887453192592488449008669704198837280273437500000000000,0.00066608740620343795911517670305102001293562352657318115234375000000000000000,UP,interferon regulatory factor 2 binding protein-like
8841,ENSMUSG00000040564,Apoc1,-3.132389067,0.27418413,20.1121973480339,0.000007302944821011161198251460113795019424287602305412292480468750000000000000000,0.00068714945282961588986919698740507556067313998937606811523437500000000000000,DOWN,apolipoprotein C-I
9909,ENSMUSG00000047146,Tet1,1.793005589,0.10485018,20.0816803015065,0.000007420406838708963780299777968085805923692532815039157867431640625000000000000,0.00069363829155042876651454664127527394157368689775466918945312500000000000000,UP,tet methylcytosine dioxygenase 1
887,ENSMUSG00000008035,Mid1ip1,1.034799202,5.66200802,20.0635811922212,0.000007490965507057130112170302560503643007905338890850543975830078125000000000000,0.00069568693949305891732759477008585236035287380218505859375000000000000000000,UP,Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))
12310,ENSMUSG00000074178,Gm10638,-1.499713760,1.63852730,19.9970700011537,0.000007756091927339306356359825700419463601065217517316341400146484375000000000000,0.00071566210803101126727149283723861117323394864797592163085937500000000000000,DOWN,predicted gene 10638
9544,ENSMUSG00000044338,Aplnr,0.912472960,2.59853167,19.8695810622081,0.000008290911766677705354959548866844443182344548404216766357421875000000000000000,0.00076010653901938812770922027084452565759420394897460937500000000000000000000,UP,apelin receptor
1214,ENSMUSG00000015357,Clpx,-0.825282524,7.00518956,19.7337521646763,0.000008901525582409274537677712491046122522675432264804840087890625000000000000000,0.00081088929222686279268267339759290734946262091398239135742187500000000000000,DOWN,caseinolytic mitochondrial matrix peptidase chaperone subunit
2097,ENSMUSG00000020782,Llgl2,-0.716872701,3.58632689,19.5631791747194,0.000009732699549680596013572810021319270390449673868715763092041015625000000000000,0.00087457344121595495620852256379862410540226846933364868164062500000000000000,DOWN,LLGL2 scribble cell polarity complex component
7294,ENSMUSG00000034687,Fras1,1.635376061,1.73907963,19.5563768827234,0.000009767415717190621393065802502420069686195347458124160766601562500000000000000,0.00087457344121595495620852256379862410540226846933364868164062500000000000000,UP,Fraser extracellular matrix complex subunit 1
10399,ENSMUSG00000051043,Gprc5c,0.713281332,5.35064173,19.5531225041286,0.000009784068703296937275209338435999484318017493933439254760742187500000000000000,0.00087457344121595495620852256379862410540226846933364868164062500000000000000,UP,"G protein-coupled receptor, family C, group 5, member C"
6673,ENSMUSG00000032402,Smad3,0.676677505,6.30949565,19.4754366017975,0.000010190169994337463501773988205911791737889871001243591308593750000000000000000,0.00090521621900008946738636073092720835120417177677154541015625000000000000000,UP,SMAD family member 3
5399,ENSMUSG00000029189,Sel1l3,0.631104095,5.79357252,19.4522112053717,0.000010314835461646045265725682438251453731936635449528694152832031250000000000000,0.00091063442452136869696005527785587219113949686288833618164062500000000000000,UP,sel-1 suppressor of lin-12-like 3 (C. elegans)
