,Ensembl,Symbol,s22mo_AR_M-s22mo_C_M_logFC,s22mo_AR_M-s22mo_C_M_logCPM,s22mo_AR_M-s22mo_C_M_LR,s22mo_AR_M-s22mo_C_M_PValue,s22mo_AR_M-s22mo_C_M_FDR,s22mo_AR_M-s22mo_C_M_Status,Description
50,ENSMUSG00000000384,Tbrg4,-0.104108543,5.3734138,1.283686249367,0.25721476307156660,0.998859716387,NA,transforming growth factor beta regulated gene 4
51,ENSMUSG00000000392,Fap,0.203286720,1.7508752,0.832973251522,0.36141418897919014,0.998859716387,NA,fibroblast activation protein
52,ENSMUSG00000000399,Ndufa9,-0.069181220,7.7450848,0.637132364331,0.42475112118408515,0.998859716387,NA,NADH:ubiquinone oxidoreductase subunit A9
53,ENSMUSG00000000402,Egfl6,0.323395213,-0.6814089,0.573442267797,0.44889428403071463,0.998859716387,NA,"EGF-like-domain, multiple 6"
54,ENSMUSG00000000416,Cttnbp2,0.254773622,0.2083705,0.647395564610,0.42104537499967271,0.998859716387,NA,cortactin binding protein 2
55,ENSMUSG00000000420,Galnt1,0.128173681,6.5242710,1.689087401537,0.19372131342076329,0.998859716387,NA,polypeptide N-acetylgalactosaminyltransferase 1
56,ENSMUSG00000000435,Myf5,0.126733549,-0.1552085,0.124439937850,0.72426803336257917,0.998859716387,NA,myogenic factor 5
57,ENSMUSG00000000439,Mkrn2,0.012095647,6.3993030,0.020066140607,0.88735251678953841,0.998859716387,NA,"makorin, ring finger protein, 2"
58,ENSMUSG00000000440,Pparg,-0.089416436,2.4800958,0.178171906524,0.67294900492652754,0.998859716387,NA,peroxisome proliferator activated receptor gamma
59,ENSMUSG00000000441,Raf1,0.000614721,7.1713498,0.000053277778,0.99417616238531670,0.998859716387,NA,v-raf-leukemia viral oncogene 1
60,ENSMUSG00000000486,Septin1,0.466562372,0.3841132,2.478655249793,0.11540088203860691,0.998859716387,NA,septin 1
61,ENSMUSG00000000489,Pdgfb,-0.172555810,4.2667443,1.812219718031,0.17824218308490328,0.998859716387,NA,"platelet derived growth factor, B polypeptide"
62,ENSMUSG00000000530,Acvrl1,-0.180146426,4.1663912,1.473099196432,0.22485734622901943,0.998859716387,NA,"activin A receptor, type II-like 1"
63,ENSMUSG00000000531,Tamalin,-0.015358028,2.7297892,0.010278289544,0.91924730455187942,0.998859716387,NA,trafficking regulator and scaffold protein tamalin
64,ENSMUSG00000000532,Acvr1b,0.067649571,6.4305533,0.586698567719,0.44369860921652549,0.998859716387,NA,"activin A receptor, type 1B"
65,ENSMUSG00000000538,Tom1l2,-0.087169308,7.0021128,1.055657427209,0.30420771893743459,0.998859716387,NA,target of myb1-like 2 (chicken)
66,ENSMUSG00000000552,Zfp385a,0.078773811,3.2956376,0.398442628266,0.52789464635835737,0.998859716387,NA,zinc finger protein 385A
67,ENSMUSG00000000555,Itga5,-0.226936139,3.5528933,2.783138233968,0.09526134115088380,0.998859716387,NA,integrin alpha 5 (fibronectin receptor alpha)
68,ENSMUSG00000000561,Wdr77,0.067397661,4.7866183,0.426509086305,0.51370687684423910,0.998859716387,NA,WD repeat domain 77
69,ENSMUSG00000000563,Atp5pb,-0.052750908,8.9977355,0.342257123551,0.55852925594969072,0.998859716387,NA,ATP synthase peripheral stalk-membrane subunit b
70,ENSMUSG00000000567,Sox9,-0.661692103,0.4111083,4.244075604645,0.03938750666333539,0.998859716387,NA,SRY (sex determining region Y)-box 9
71,ENSMUSG00000000568,Hnrnpd,0.066003638,5.8746831,0.536944336115,0.46370185877941117,0.998859716387,NA,heterogeneous nuclear ribonucleoprotein D
72,ENSMUSG00000000579,Dynlt1c,0.175696221,2.0435817,0.690649597612,0.40594351635284576,0.998859716387,NA,dynein light chain Tctex-type 1C
73,ENSMUSG00000000581,C1d,-0.108591715,4.6050801,1.248436963260,0.26385121891912111,0.998859716387,NA,C1D nuclear receptor co-repressor
74,ENSMUSG00000000594,Gm2a,0.001850723,3.6929176,0.000209221780,0.98845940064836491,0.998859716387,NA,GM2 ganglioside activator protein
75,ENSMUSG00000000600,Krit1,0.111029445,4.0895254,0.877943436598,0.34876557483868037,0.998859716387,NA,"KRIT1, ankyrin repeat containing"
76,ENSMUSG00000000605,Clcn4,0.010946080,5.9925371,0.015548209162,0.90076702818846044,0.998859716387,NA,"chloride channel, voltage-sensitive 4"
77,ENSMUSG00000000628,Hk2,-0.031008338,8.6045595,0.075510370178,0.78347642644182247,0.998859716387,NA,hexokinase 2
78,ENSMUSG00000000631,Myo18a,-0.112641816,8.6149523,1.281133169103,0.25768844796505008,0.998859716387,NA,myosin XVIIIA
79,ENSMUSG00000000682,Cd52,0.089868878,0.0312630,0.028406729637,0.86615614920317074,0.998859716387,NA,CD52 antigen
80,ENSMUSG00000000686,Abhd15,-0.653896660,0.2590928,2.580189159415,0.10820873023654119,0.998859716387,NA,abhydrolase domain containing 15
81,ENSMUSG00000000690,Hoxb6,-0.224040040,-0.7211062,0.218110056074,0.64048374933375452,0.998859716387,NA,homeobox B6
82,ENSMUSG00000000693,Loxl3,0.166040993,2.4600164,1.048587662958,0.30583258510220918,0.998859716387,NA,lysyl oxidase-like 3
83,ENSMUSG00000000708,Kat2b,0.079387103,6.3782124,0.745220672293,0.38799362574081298,0.998859716387,NA,K(lysine) acetyltransferase 2B
84,ENSMUSG00000000711,Rab5b,0.054628981,6.9321089,0.440898546648,0.50668908372995647,0.998859716387,NA,"RAB5B, member RAS oncogene family"
85,ENSMUSG00000000732,Icosl,0.335776516,1.6667480,2.997615379294,0.08338716800544888,0.998859716387,NA,icos ligand
86,ENSMUSG00000000738,Spg7,-0.017885017,7.0761818,0.044485298510,0.83295330074914575,0.998859716387,NA,"SPG7, paraplegin matrix AAA peptidase subunit"
87,ENSMUSG00000000739,Sult5a1,-0.084702753,0.6740639,0.049774019875,0.82345696344118102,0.998859716387,NA,"sulfotransferase family 5A, member 1"
88,ENSMUSG00000000740,Rpl13,-0.008883681,8.5058838,0.010973263392,0.91657153118946699,0.998859716387,NA,ribosomal protein L13
89,ENSMUSG00000000743,Chmp1a,0.034295286,5.9278301,0.163583164503,0.68587878290738646,0.998859716387,NA,charged multivesicular body protein 1A
90,ENSMUSG00000000751,Rpa1,-0.049534484,6.2565635,0.312125180187,0.57637900847157719,0.998859716387,NA,replication protein A1
91,ENSMUSG00000000753,Serpinf1,0.081235502,5.1981588,0.560120308454,0.45421177252896805,0.998859716387,NA,"serine (or cysteine) peptidase inhibitor, clade F, member 1"
92,ENSMUSG00000000759,Tubgcp3,-0.087124500,3.8148355,0.637790240670,0.42451211756352475,0.998859716387,NA,"tubulin, gamma complex associated protein 3"
93,ENSMUSG00000000776,Polr3d,0.004686389,4.2882575,0.001881114431,0.96540514405043076,0.998859716387,NA,polymerase (RNA) III (DNA directed) polypeptide D
94,ENSMUSG00000000782,Tcf7,0.287761868,-0.3559777,0.588944894474,0.44282741174032664,0.998859716387,NA,"transcription factor 7, T cell specific"
95,ENSMUSG00000000787,Ddx3x,-0.008308451,7.4574047,0.009725654903,0.92144099411415870,0.998859716387,NA,"DEAD box helicase 3, X-linked"
96,ENSMUSG00000000794,Kcnn3,0.164160842,2.1183145,0.550726907834,0.45802083203613853,0.998859716387,NA,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
97,ENSMUSG00000000804,Usp32,0.032131443,4.1359061,0.093460747408,0.75982278947756732,0.998859716387,NA,ubiquitin specific peptidase 32
98,ENSMUSG00000000805,Car4,-0.059890386,2.3658665,0.121209773057,0.72772607914530563,0.998859716387,NA,carbonic anhydrase 4
99,ENSMUSG00000000811,Txnrd3,0.088541673,2.6968159,0.287716939499,0.59168729733380121,0.998859716387,NA,thioredoxin reductase 3
100,ENSMUSG00000000823,Zfp512b,0.014178622,4.7883639,0.019145645856,0.88994975041539526,0.998859716387,NA,zinc finger protein 512B
101,ENSMUSG00000000826,Dnajc5,-0.048156774,5.9526015,0.278862579925,0.59744769294762579,0.998859716387,NA,DnaJ heat shock protein family (Hsp40) member C5
102,ENSMUSG00000000827,Tpd52l2,0.006968665,5.1741077,0.005166848377,0.94269677560895482,0.998859716387,NA,tumor protein D52-like 2
103,ENSMUSG00000000838,Fmr1,0.204895500,4.0374531,1.592868760415,0.20691674637334087,0.998859716387,NA,FMRP translational regulator 1
104,ENSMUSG00000000876,Pxmp4,-0.209109392,4.0289789,2.406004770297,0.12087049499607436,0.998859716387,NA,peroxisomal membrane protein 4
105,ENSMUSG00000000881,Dlg3,0.413024486,1.3748172,3.213363283438,0.07303920394443791,0.998859716387,NA,discs large MAGUK scaffold protein 3
106,ENSMUSG00000000884,Gnb1l,0.270508415,1.2886935,1.190597149926,0.27520913716751144,0.998859716387,NA,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
107,ENSMUSG00000000901,Mmp11,-0.281416091,2.5280961,1.675590107890,0.19551145547889881,0.998859716387,NA,matrix metallopeptidase 11
108,ENSMUSG00000000902,Smarcb1,-0.028643562,3.6875141,0.048017134990,0.82655024286152678,0.998859716387,NA,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
109,ENSMUSG00000000915,Hip1r,-0.050298898,4.8716552,0.194141789584,0.65949156803891629,0.998859716387,NA,huntingtin interacting protein 1 related
110,ENSMUSG00000000916,Nsun5,0.011887246,3.3029327,0.008097567579,0.92829795423589623,0.998859716387,NA,"NOL1/NOP2/Sun domain family, member 5"
111,ENSMUSG00000000934,Top1mt,-0.109123997,3.8088538,0.865075130226,0.35232233876028984,0.998859716387,NA,"DNA topoisomerase 1, mitochondrial"
112,ENSMUSG00000000938,Hoxa10,0.204074646,3.7963457,3.644503696909,0.05625456778485316,0.998859716387,NA,homeobox A10
113,ENSMUSG00000000942,Hoxa4,-0.195271663,1.6897762,0.801500293515,0.37064518466181173,0.998859716387,NA,homeobox A4
114,ENSMUSG00000000948,Gm38393,0.305068912,0.4806394,0.492303654225,0.48290149278240790,0.998859716387,NA,"predicted gene, 38393"
115,ENSMUSG00000000957,Mmp14,0.087142725,3.8242391,0.247715082078,0.61868857346362138,0.998859716387,NA,matrix metallopeptidase 14 (membrane-inserted)
116,ENSMUSG00000000958,Slc7a7,-0.082863012,0.1978256,0.069321081297,0.79232786115730236,0.998859716387,NA,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
117,ENSMUSG00000000959,Oxa1l,0.037869220,5.6424985,0.167992132386,0.68190246285923328,0.998859716387,NA,oxidase assembly 1-like
118,ENSMUSG00000000976,Heatr6,-0.022390961,3.9354434,0.033787574370,0.85415939895516102,0.998859716387,NA,HEAT repeat containing 6
119,ENSMUSG00000001014,Icam4,-0.076616380,-0.0900803,0.048357459987,0.82594646860680221,0.998859716387,NA,"intercellular adhesion molecule 4, Landsteiner-Wiener blood group"
120,ENSMUSG00000001016,Ilf2,-0.051968641,4.3326004,0.254610458368,0.61384725936581197,0.998859716387,NA,interleukin enhancer binding factor 2
121,ENSMUSG00000001017,Chtop,-0.075535673,6.7252107,0.765874049441,0.38149648237004291,0.998859716387,NA,chromatin target of PRMT1
122,ENSMUSG00000001018,Snapin,0.037343773,6.0692277,0.162265700895,0.68707905023784099,0.998859716387,NA,SNAP-associated protein
123,ENSMUSG00000001020,S100a4,-0.062406472,2.5494138,0.122787171784,0.72603101870460640,0.998859716387,NA,S100 calcium binding protein A4
124,ENSMUSG00000001025,S100a6,-0.066190054,4.8777697,0.276697408940,0.59887406762770101,0.998859716387,NA,S100 calcium binding protein A6 (calcyclin)
125,ENSMUSG00000001027,Scn4a,0.038375703,9.2263771,0.182619407527,0.66913176028855670,0.998859716387,NA,"sodium channel, voltage-gated, type IV, alpha"
126,ENSMUSG00000001029,Icam2,-0.010706581,2.0061607,0.002914362788,0.95694724374624618,0.998859716387,NA,intercellular adhesion molecule 2
127,ENSMUSG00000001034,Mapk7,-0.004155904,2.5115263,0.000559644785,0.98112635487181132,0.998859716387,NA,mitogen-activated protein kinase 7
128,ENSMUSG00000001036,Epn2,0.119070589,5.0583454,1.589766241958,0.20735953449822739,0.998859716387,NA,epsin 2
129,ENSMUSG00000001039,B9d1,0.043581201,0.4644540,0.019842693738,0.88797730596032720,0.998859716387,NA,B9 protein domain 1
130,ENSMUSG00000001052,Sec24b,-0.097358452,4.7631795,0.934262700194,0.33375770926929405,0.998859716387,NA,"Sec24 related gene family, member B (S. cerevisiae)"
131,ENSMUSG00000001053,N4bp3,0.278540011,2.2532668,1.861500198221,0.17245175569679391,0.998859716387,NA,NEDD4 binding protein 3
132,ENSMUSG00000001054,Rmnd5b,0.056341454,3.6770003,0.238201180644,0.62550834617388773,0.998859716387,NA,required for meiotic nuclear division 5 homolog B
133,ENSMUSG00000001056,Nhp2,0.077059243,4.0095291,0.407704521209,0.52313690505296928,0.998859716387,NA,NHP2 ribonucleoprotein
134,ENSMUSG00000001062,Vps9d1,0.048406012,4.5423909,0.245359014352,0.62036206441576602,0.998859716387,NA,VPS9 domain containing 1
135,ENSMUSG00000001065,Zfp276,0.077124485,3.4368023,0.381047349644,0.53704324491755662,0.998859716387,NA,zinc finger protein (C2H2 type) 276
136,ENSMUSG00000001082,Mfsd10,0.068619003,1.6743052,0.121982077812,0.72689463010191924,0.998859716387,NA,major facilitator superfamily domain containing 10
137,ENSMUSG00000001089,Luzp1,-0.171687334,4.4167080,2.343847452607,0.12577855791439163,0.998859716387,NA,leucine zipper protein 1
138,ENSMUSG00000001098,Kctd10,-0.061776346,4.5744267,0.327173037358,0.56732846677992355,0.998859716387,NA,potassium channel tetramerisation domain containing 10
139,ENSMUSG00000001100,Poldip2,-0.020474445,6.6157310,0.056224306832,0.81256629398648716,0.998859716387,NA,"polymerase (DNA-directed), delta interacting protein 2"
140,ENSMUSG00000001105,Ift20,-0.037635941,3.2463649,0.075987135135,0.78281103289735432,0.998859716387,NA,intraflagellar transport 20
141,ENSMUSG00000001119,Col6a1,0.084924416,5.5015728,0.252728285808,0.61516052558078915,0.998859716387,NA,"collagen, type VI, alpha 1"
142,ENSMUSG00000001120,Pcbp3,-0.044237312,1.2542858,0.039594492955,0.84227553428616975,0.998859716387,NA,poly(rC) binding protein 3
143,ENSMUSG00000001123,Lgals9,0.085995856,2.8672233,0.270645431530,0.60289913970008024,0.998859716387,NA,"lectin, galactose binding, soluble 9"
144,ENSMUSG00000001127,Araf,0.038095936,6.1504325,0.195661282240,0.65824596502012955,0.998859716387,NA,"Araf proto-oncogene, serine/threonine kinase"
145,ENSMUSG00000001128,Cfp,-0.185011100,2.0372000,0.654058583810,0.41866535643535535,0.998859716387,NA,complement factor properdin
146,ENSMUSG00000001134,Uxt,0.093841810,3.1246805,0.485360009568,0.48600443136416743,0.998859716387,NA,ubiquitously expressed prefoldin like chaperone
147,ENSMUSG00000001138,Cnnm3,0.054352039,4.1547966,0.135835350296,0.71245685113560842,0.998859716387,NA,cyclin M3
148,ENSMUSG00000001143,Lman2l,-0.014705055,4.3628522,0.022471825705,0.88083873350432840,0.998859716387,NA,"lectin, mannose-binding 2-like"
149,ENSMUSG00000001150,Mcm3ap,0.007735567,4.9787461,0.006182894364,0.93732582493224104,0.998859716387,NA,minichromosome maintenance complex component 3 associated protein
150,ENSMUSG00000001151,Pcnt,-0.076461955,6.9365965,0.745858193882,0.38779072770699807,0.998859716387,NA,pericentrin (kendrin)
151,ENSMUSG00000001156,Mxd1,0.175237854,2.1795502,1.035511177852,0.30886775614397716,0.998859716387,NA,MAX dimerization protein 1
152,ENSMUSG00000001157,Gmcl1,-0.082359350,1.8135671,0.160933829954,0.68829821368283517,0.998859716387,NA,"germ cell-less, spermatogenesis associated 1"
153,ENSMUSG00000001158,Snrnp27,-0.031803464,4.8394822,0.099572913150,0.75234275810372120,0.998859716387,NA,small nuclear ribonucleoprotein 27 (U4/U6.U5)
154,ENSMUSG00000001173,Ocrl,-0.063438909,4.2031942,0.389245630171,0.53269619723920647,0.998859716387,NA,"OCRL, inositol polyphosphate-5-phosphatase"
155,ENSMUSG00000001175,Calm1,0.008517881,8.8067561,0.004904656136,0.94416719475468736,0.998859716387,NA,calmodulin 1
156,ENSMUSG00000001211,Agpat3,-0.044599719,7.4278562,0.131536169497,0.71684457288377712,0.998859716387,NA,1-acylglycerol-3-phosphate O-acyltransferase 3
157,ENSMUSG00000001227,Sema6b,-0.137343051,2.8271652,0.909690146956,0.34019664521046750,0.998859716387,NA,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B"
158,ENSMUSG00000001229,Dpp9,0.016890229,5.7903331,0.038023593490,0.84539577097652363,0.998859716387,NA,dipeptidylpeptidase 9
159,ENSMUSG00000001240,Ramp2,-0.211766060,4.2411718,3.150489637263,0.07590418341865429,0.998859716387,NA,receptor (calcitonin) activity modifying protein 2
160,ENSMUSG00000001247,Lsr,-0.573169113,-0.3105872,2.491853320425,0.11443689589300106,0.998859716387,NA,lipolysis stimulated lipoprotein receptor
161,ENSMUSG00000001248,Gramd1a,0.074635788,5.1054402,0.595062260874,0.44046822325190549,0.998859716387,NA,GRAM domain containing 1A
162,ENSMUSG00000001249,Hpn,-0.097651961,2.7964872,0.452031982731,0.50137157440273106,0.998859716387,NA,hepsin
163,ENSMUSG00000001270,Ckb,0.068705868,3.2581458,0.204249500366,0.65131241706268150,0.998859716387,NA,"creatine kinase, brain"
164,ENSMUSG00000001280,Sp1,0.048324225,4.0499391,0.206151829389,0.64980042712222064,0.998859716387,NA,trans-acting transcription factor 1
165,ENSMUSG00000001281,Itgb7,0.133105040,1.4065072,0.266726836500,0.60553593758996038,0.998859716387,NA,integrin beta 7
166,ENSMUSG00000001285,Myg1,0.026217254,3.0506644,0.029053475942,0.86465562231799342,0.998859716387,NA,melanocyte proliferating gene 1
167,ENSMUSG00000001288,Rarg,0.067490319,3.7578949,0.152656497967,0.69600953087625084,0.998859716387,NA,"retinoic acid receptor, gamma"
168,ENSMUSG00000001289,Pfdn5,-0.022592361,5.9318663,0.069321177137,0.79232772088509662,0.998859716387,NA,prefoldin 5
169,ENSMUSG00000001300,Efnb2,-0.042342551,2.8330764,0.073220630027,0.78670399726068208,0.998859716387,NA,ephrin B2
170,ENSMUSG00000001305,Rrp15,0.223192067,3.1160841,2.576000917830,0.10849545571165187,0.998859716387,NA,ribosomal RNA processing 15 homolog
171,ENSMUSG00000001313,Rnd2,0.066822394,1.7118117,0.099517199697,0.75240978426795557,0.998859716387,NA,Rho family GTPase 2
172,ENSMUSG00000001323,Srr,-0.051080155,4.0241726,0.181417923734,0.67015752047440191,0.998859716387,NA,serine racemase
173,ENSMUSG00000001333,Sync,0.027407166,5.4183852,0.088968969944,0.76549201141825363,0.998859716387,NA,syncoilin
174,ENSMUSG00000001334,Fndc5,-0.063741814,6.2902112,0.360234923883,0.54837579374292700,0.998859716387,NA,fibronectin type III domain containing 5
175,ENSMUSG00000001348,Acp5,-0.060349116,2.3078420,0.052283241892,0.81913684713266988,0.998859716387,NA,"acid phosphatase 5, tartrate resistant"
176,ENSMUSG00000001349,Cnn1,-0.273970732,0.6369708,0.628719355516,0.42782545212059203,0.998859716387,NA,calponin 1
177,ENSMUSG00000001366,Fbxo9,-0.044786585,5.7766870,0.203272246225,0.65209244729620275,0.998859716387,NA,f-box protein 9
178,ENSMUSG00000001376,Vps50,0.097511468,4.8103064,1.014444381176,0.31384045210415473,0.998859716387,NA,VPS50 EARP/GARPII complex subunit
179,ENSMUSG00000001380,Hars,0.067903182,4.9698293,0.528085277915,0.46741296256659087,0.998859716387,NA,histidyl-tRNA synthetase
180,ENSMUSG00000001383,Zmat2,0.023554488,5.5366139,0.060086046034,0.80635999292182781,0.998859716387,NA,"zinc finger, matrin type 2"
181,ENSMUSG00000001403,Ube2c,0.097147699,7.2242385,0.479140580279,0.48881185651622694,0.998859716387,NA,ubiquitin-conjugating enzyme E2C
183,ENSMUSG00000001416,Cct3,-0.066302876,5.9741171,0.531844527576,0.46583241251921370,0.998859716387,NA,"chaperonin containing Tcp1, subunit 3 (gamma)"
184,ENSMUSG00000001418,Glmp,-0.175195062,4.1815323,2.514641503739,0.11279328139170082,0.998859716387,NA,glycosylated lysosomal membrane protein
185,ENSMUSG00000001419,Mef2d,0.027896710,8.0332142,0.102327822103,0.74905383974920414,0.998859716387,NA,myocyte enhancer factor 2D
186,ENSMUSG00000001420,Tmem79,0.007126884,0.3935566,0.000621731273,0.98010717704984540,0.998859716387,NA,transmembrane protein 79
187,ENSMUSG00000001424,Snd1,0.040562399,5.4479062,0.154673247715,0.69410884884432189,0.998859716387,NA,staphylococcal nuclease and tudor domain containing 1
188,ENSMUSG00000001435,Col18a1,-0.098165993,3.9587825,0.484327960651,0.48646844088837027,0.998859716387,NA,"collagen, type XVIII, alpha 1"
189,ENSMUSG00000001436,Slc19a1,0.089652451,2.3354363,0.293004504790,0.58830157495833002,0.998859716387,NA,"solute carrier family 19 (folate transporter), member 1"
